timestamp,measuring_station,soil_moisture,soil_temperature,soil_salinity,soil_ph,battery_voltage,irrigated,reward
2023-01-31 23:59:00,SVDT3,25.5,24.8,20.3,6.1,12.7,15,-0.55
2023-01-31 23:58:00,SVDT3,25.5,24.8,20.0,6.2,12.7,0,-0.95
2023-01-31 23:57:00,SVDT3,25.5,24.8,20.0,6.3,12.7,25,-1.55
2023-01-31 23:56:00,SVDT3,25.5,24.8,20.1,6.4,12.7,0,-0.95
2023-01-31 23:55:00,SVDT3,25.5,24.8,20.2,6.3,12.7,15,-0.55
2023-01-31 23:54:00,SVDT3,25.5,24.8,20.3,6.1,12.7,20,-1.05
2023-01-31 23:53:00,SVDT3,25.5,24.8,20.1,6.2,12.7,0,-0.95
2023-01-31 23:52:00,SVDT3,25.5,24.8,20.3,6.0,12.7,0,-0.95
2023-01-31 23:51:00,SVDT3,25.5,24.8,20.5,6.1,12.7,5,1.0
2023-01-31 23:50:00,SVDT3,25.5,24.9,20.1,6.2,12.7,10,1.0
2023-01-31 23:49:00,SVDT3,21.3,27.3,18.3,5.2,12.7,0,-1.3699999999999999
2023-01-31 23:48:00,SVDT3,25.5,24.9,20.0,6.1,12.7,0,-0.95
2023-01-31 23:47:00,SVDT3,25.5,24.9,20.3,6.2,12.7,10,1.0
2023-01-31 23:46:00,SVDT3,25.5,24.9,20.5,6.4,12.7,20,-1.05
2023-01-31 23:45:00,SVDT3,25.5,24.9,20.2,6.4,12.7,5,1.0
2023-01-31 23:44:00,SVDT3,25.5,24.9,20.0,6.3,12.7,5,1.0
2023-01-31 23:43:00,SVDT3,25.5,24.9,20.1,6.4,12.7,25,-1.55
2023-01-31 23:42:00,SVDT3,23.4,26.1,18.5,5.9,12.7,0,-1.1600000000000001
2023-01-31 23:41:00,SVDT3,25.5,24.9,20.2,6.2,12.7,25,-1.55
2023-01-31 23:40:00,SVDT3,25.5,24.9,20.2,6.0,12.7,15,-0.55
2023-01-31 23:39:00,SVDT3,25.5,24.9,20.3,6.3,12.7,20,-1.05
2023-01-31 23:38:00,SVDT3,21.3,27.3,18.5,5.3,12.7,20,-0.6299999999999997
2023-01-31 23:37:00,SVDT3,25.5,24.9,20.0,6.3,12.7,0,-0.95
2023-01-31 23:36:00,SVDT3,25.5,24.9,20.1,6.2,12.7,25,-1.55
2023-01-31 23:35:00,SVDT3,25.5,24.9,20.4,6.1,12.7,15,-0.55
2023-01-31 23:34:00,SVDT3,25.5,24.9,20.3,6.4,12.7,10,1.0
2023-01-31 23:33:00,SVDT3,25.5,24.9,20.1,6.4,12.7,25,-1.55
2023-01-31 23:32:00,SVDT3,25.5,24.9,20.2,6.4,12.7,15,-0.55
2023-01-31 23:31:00,SVDT3,25.5,24.9,20.1,6.3,12.7,5,1.0
2023-01-31 23:30:00,SVDT3,25.5,24.9,20.2,6.2,12.7,0,-0.95
2023-01-31 23:29:00,SVDT3,25.5,24.9,20.0,6.1,12.7,5,1.0
2023-01-31 23:28:00,SVDT3,25.5,24.9,20.2,6.0,12.7,5,1.0
2023-01-31 23:27:00,SVDT3,25.5,24.9,20.3,6.2,12.7,10,1.0
2023-01-31 23:26:00,SVDT3,25.5,24.9,20.4,6.3,12.7,25,-1.55
2023-01-31 23:25:00,SVDT3,25.5,24.9,20.1,6.5,12.7,10,1.0
2023-01-31 23:24:00,SVDT3,25.5,24.9,20.3,6.4,12.7,0,-0.95
2023-01-31 23:23:00,SVDT3,25.5,24.9,20.4,6.3,12.7,15,-0.55
2023-01-31 23:22:00,SVDT3,23.4,26.1,18.3,5.7,12.7,15,1.0
2023-01-31 23:21:00,SVDT3,25.5,24.9,20.3,6.1,12.7,5,1.0
2023-01-31 23:20:00,SVDT3,25.5,24.9,20.3,6.0,12.7,10,1.0
2023-01-31 23:19:00,SVDT3,25.5,24.9,20.3,6.3,12.7,0,-0.95
2023-01-31 23:18:00,SVDT3,23.4,26.1,18.4,5.6,12.7,15,1.0
2023-01-31 23:17:00,SVDT3,25.5,24.9,20.2,6.2,12.7,0,-0.95
2023-01-31 23:16:00,SVDT3,23.4,26.1,18.5,5.5,12.7,15,1.0
2023-01-31 23:15:00,SVDT3,23.4,26.1,18.8,5.5,12.7,5,-0.6600000000000001
2023-01-31 23:14:00,SVDT3,21.3,27.3,18.5,5.1,12.7,15,1.0
2023-01-31 23:13:00,SVDT3,25.5,24.9,20.0,6.0,12.7,15,-0.55
2023-01-31 23:12:00,SVDT3,23.4,26.1,18.5,5.7,12.7,0,-1.1600000000000001
2023-01-31 23:11:00,SVDT3,25.6,24.9,20.3,6.0,12.7,5,1.0
2023-01-31 23:10:00,SVDT3,25.5,24.9,20.1,6.1,12.7,15,-0.55
2023-01-31 23:09:00,SVDT3,25.5,24.9,20.3,6.3,12.7,15,-0.55
2023-01-31 23:08:00,SVDT3,25.5,24.9,20.2,6.3,12.7,10,1.0
2023-01-31 23:07:00,SVDT3,25.5,24.9,20.2,6.3,12.7,0,-0.95
2023-01-31 23:06:00,SVDT3,25.5,25.0,20.0,6.1,12.7,15,-0.55
2023-01-31 23:05:00,SVDT3,25.5,25.0,20.2,6.1,12.7,0,-0.95
2023-01-31 23:04:00,SVDT3,25.5,25.0,20.2,6.2,12.7,20,-1.05
2023-01-31 23:03:00,SVDT3,25.5,25.0,20.3,6.2,12.7,25,-1.55
2023-01-31 23:02:00,SVDT3,23.4,26.2,18.3,5.7,12.7,25,-1.3399999999999999
2023-01-31 23:01:00,SVDT3,25.5,25.0,20.2,6.4,12.7,0,-0.95
2023-01-31 23:00:00,SVDT3,25.5,25.0,20.3,6.3,12.7,5,1.0
2023-01-31 22:59:00,SVDT3,25.5,25.0,20.2,6.1,12.7,5,1.0
2023-01-31 22:58:00,SVDT3,25.5,25.0,20.0,6.0,12.7,0,-0.95
2023-01-31 22:57:00,SVDT3,25.5,25.0,20.1,6.2,12.7,15,-0.55
2023-01-31 22:56:00,SVDT3,25.5,25.0,20.5,5.8,12.7,20,-1.05
2023-01-31 22:55:00,SVDT3,25.5,25.0,20.4,6.2,12.7,10,1.0
2023-01-31 22:54:00,SVDT3,25.5,25.0,20.3,6.5,12.7,15,-0.55
2023-01-31 22:53:00,SVDT3,23.4,26.2,18.5,6.0,12.7,0,-1.1600000000000001
2023-01-31 22:52:00,SVDT3,25.5,25.0,20.3,6.4,12.7,25,-1.55
2023-01-31 22:51:00,SVDT3,25.5,25.0,20.1,6.1,12.7,0,-0.95
2023-01-31 22:50:00,SVDT3,25.6,25.0,20.2,5.6,12.7,0,-0.9399999999999998
2023-01-31 22:49:00,SVDT3,25.5,25.0,20.2,6.1,12.7,25,-1.55
2023-01-31 22:48:00,SVDT3,25.6,25.0,20.1,6.1,12.7,25,-1.56
2023-01-31 22:47:00,SVDT3,25.5,25.0,20.1,6.1,12.7,25,-1.55
2023-01-31 22:46:00,SVDT3,25.5,25.0,20.2,6.2,12.7,20,-1.05
2023-01-31 22:45:00,SVDT3,25.5,25.0,20.0,6.3,12.7,20,-1.05
2023-01-31 22:44:00,SVDT3,25.5,25.0,20.3,6.5,12.7,0,-0.95
2023-01-31 22:43:00,SVDT3,25.5,25.0,20.3,6.4,12.7,10,1.0
2023-01-31 22:42:00,SVDT3,25.5,25.0,20.2,6.4,12.7,25,-1.55
2023-01-31 22:41:00,SVDT3,25.5,25.0,20.3,6.0,12.7,10,1.0
2023-01-31 22:40:00,SVDT3,23.4,26.2,18.5,5.6,12.7,15,1.0
2023-01-31 22:39:00,SVDT3,25.5,25.0,20.0,6.1,12.7,20,-1.05
2023-01-31 22:38:00,SVDT3,25.5,25.0,20.3,6.2,12.7,25,-1.55
2023-01-31 22:37:00,SVDT3,25.5,25.0,20.2,6.1,12.7,20,-1.05
2023-01-31 22:36:00,SVDT3,25.5,25.1,20.3,5.5,12.7,15,-0.55
2023-01-31 22:35:00,SVDT3,23.4,26.2,20.2,5.5,12.7,25,-1.3399999999999999
2023-01-31 22:34:00,SVDT3,25.6,25.1,20.4,6.0,12.7,0,-0.9399999999999998
2023-01-31 22:33:00,SVDT3,23.4,26.2,20.0,5.6,12.7,10,1.0
2023-01-31 22:32:00,SVDT3,25.6,25.1,20.1,6.1,12.7,20,-1.06
2023-01-31 22:31:00,SVDT3,25.5,25.1,20.2,6.1,12.7,5,1.0
2023-01-31 22:30:00,SVDT3,25.5,25.1,20.3,6.0,12.7,20,-1.05
2023-01-31 22:29:00,SVDT3,25.5,25.1,20.1,6.0,12.7,5,1.0
2023-01-31 22:28:00,SVDT3,25.6,25.1,20.1,6.0,12.7,10,1.0
2023-01-31 22:27:00,SVDT3,25.5,25.1,20.1,6.0,12.7,5,1.0
2023-01-31 22:26:00,SVDT3,23.4,26.2,20.3,5.5,12.7,15,1.0
2023-01-31 22:25:00,SVDT3,25.5,25.1,20.0,6.3,12.7,25,-1.55
2023-01-31 22:24:00,SVDT3,25.5,25.1,20.3,6.2,12.7,5,1.0
2023-01-31 22:23:00,SVDT3,25.5,25.1,20.2,6.5,12.7,15,-0.55
2023-01-31 22:22:00,SVDT3,25.5,25.1,20.2,6.4,12.7,0,-0.95
2023-01-31 22:21:00,SVDT3,25.5,25.1,20.3,6.1,12.7,5,1.0
2023-01-31 22:20:00,SVDT3,25.6,25.1,20.1,6.2,12.7,20,-1.06
2023-01-31 22:19:00,SVDT3,25.5,25.1,20.3,6.0,12.7,25,-1.55
2023-01-31 22:18:00,SVDT3,25.6,25.1,20.2,6.4,12.7,5,1.0
2023-01-31 22:17:00,SVDT3,25.5,25.1,20.0,6.4,12.7,10,1.0
2023-01-31 22:16:00,SVDT3,21.3,27.5,16.9,4.2,12.7,0,-1.3699999999999999
2023-01-31 22:15:00,SVDT3,25.5,25.1,20.1,6.2,12.7,10,1.0
2023-01-31 22:14:00,SVDT3,25.5,25.1,20.3,6.1,12.7,5,1.0
2023-01-31 22:13:00,SVDT3,25.5,25.1,20.3,6.2,12.7,0,-0.95
2023-01-31 22:12:00,SVDT3,25.6,25.1,20.0,6.3,12.7,10,1.0
2023-01-31 22:11:00,SVDT3,25.6,25.1,20.3,6.3,12.7,15,-0.5600000000000002
2023-01-31 22:10:00,SVDT3,25.5,25.1,20.0,6.2,12.7,0,-0.95
2023-01-31 22:09:00,SVDT3,25.5,25.1,20.5,6.0,12.7,15,-0.55
2023-01-31 22:08:00,SVDT3,25.6,25.1,20.2,6.1,12.7,25,-1.56
2023-01-31 22:07:00,SVDT3,25.6,25.1,20.1,6.3,12.7,10,1.0
2023-01-31 22:06:00,SVDT3,25.6,25.1,20.3,6.4,12.7,10,1.0
2023-01-31 22:05:00,SVDT3,25.6,25.1,20.3,6.2,12.7,25,-1.56
2023-01-31 22:04:00,SVDT3,25.6,25.1,20.2,6.0,12.7,25,-1.56
2023-01-31 22:03:00,SVDT3,25.6,25.2,20.1,6.2,12.7,15,-0.5600000000000002
2023-01-31 22:02:00,SVDT3,25.5,25.2,20.3,6.4,12.7,10,1.0
2023-01-31 22:01:00,SVDT3,25.6,25.2,20.1,6.3,12.7,20,-1.06
2023-01-31 22:00:00,SVDT3,25.5,25.2,20.3,6.4,12.7,10,1.0
2023-01-31 21:59:00,SVDT3,23.4,26.3,18.6,5.8,12.7,25,-1.3399999999999999
2023-01-31 21:58:00,SVDT3,25.5,25.2,20.3,6.4,12.7,0,-0.95
2023-01-31 21:57:00,SVDT3,25.6,25.2,20.3,6.1,12.7,20,-1.06
2023-01-31 21:56:00,SVDT3,23.4,26.3,18.3,5.6,12.7,15,1.0
2023-01-31 21:55:00,SVDT3,23.4,26.3,20.1,5.5,12.7,0,-1.1600000000000001
2023-01-31 21:54:00,SVDT3,25.5,25.2,20.0,6.0,12.7,25,-1.55
2023-01-31 21:53:00,SVDT3,25.6,25.2,20.3,6.0,12.7,5,1.0
2023-01-31 21:52:00,SVDT3,25.6,25.2,20.3,6.1,12.7,10,1.0
2023-01-31 21:51:00,SVDT3,25.6,25.2,20.2,6.0,12.7,15,-0.5600000000000002
2023-01-31 21:50:00,SVDT3,25.5,25.2,20.3,6.1,12.7,25,-1.55
2023-01-31 21:49:00,SVDT3,25.6,25.2,20.0,6.1,12.7,15,-0.5600000000000002
2023-01-31 21:48:00,SVDT3,25.5,25.2,20.2,6.0,12.7,10,1.0
2023-01-31 21:47:00,SVDT3,25.6,25.2,20.3,5.9,12.7,25,-1.56
2023-01-31 21:46:00,SVDT3,25.6,25.2,20.0,6.1,12.8,20,-1.06
2023-01-31 21:45:00,SVDT3,25.6,25.2,20.3,6.2,12.8,5,1.0
2023-01-31 21:44:00,SVDT3,25.6,25.2,20.1,6.1,12.8,0,-0.9399999999999998
2023-01-31 21:43:00,SVDT3,25.6,25.2,20.2,6.3,12.8,0,-0.9399999999999998
2023-01-31 21:42:00,SVDT3,25.5,25.2,20.3,6.2,12.8,25,-1.55
2023-01-31 21:41:00,SVDT3,25.6,25.2,20.1,6.2,12.8,10,1.0
2023-01-31 21:40:00,SVDT3,25.6,25.2,20.2,6.2,12.8,10,1.0
2023-01-31 21:39:00,SVDT3,25.6,25.3,20.0,6.1,12.8,5,1.0
2023-01-31 21:38:00,SVDT3,25.6,25.2,20.3,6.1,12.8,25,-1.56
2023-01-31 21:37:00,SVDT3,25.5,25.3,20.2,6.4,12.8,20,-1.05
2023-01-31 21:36:00,SVDT3,25.6,25.3,20.2,6.4,12.7,0,-0.9399999999999998
2023-01-31 21:35:00,SVDT3,23.5,26.4,18.3,5.9,12.8,15,1.0
2023-01-31 21:34:00,SVDT3,25.6,25.3,20.0,6.4,12.8,15,-0.5600000000000002
2023-01-31 21:33:00,SVDT3,25.6,25.3,20.2,6.5,12.8,20,-1.06
2023-01-31 21:32:00,SVDT3,23.4,26.4,20.3,5.9,12.8,15,1.0
2023-01-31 21:31:00,SVDT3,25.6,25.3,20.0,6.4,12.8,0,-0.9399999999999998
2023-01-31 21:30:00,SVDT3,23.5,26.4,18.7,5.4,12.8,10,1.0
2023-01-31 21:29:00,SVDT3,25.6,25.3,20.3,5.6,12.8,5,1.0
2023-01-31 21:28:00,SVDT3,25.6,25.3,20.3,6.0,12.8,0,-0.9399999999999998
2023-01-31 21:27:00,SVDT3,25.6,25.3,20.2,6.3,12.8,5,1.0
2023-01-31 21:26:00,SVDT3,25.6,25.3,20.3,6.2,12.8,20,-1.06
2023-01-31 21:25:00,SVDT3,25.6,25.3,20.2,6.2,12.8,25,-1.56
2023-01-31 21:24:00,SVDT3,25.6,25.3,20.2,6.0,12.8,15,-0.5600000000000002
2023-01-31 21:23:00,SVDT3,25.6,25.3,20.3,6.1,12.8,0,-0.9399999999999998
2023-01-31 21:22:00,SVDT3,25.5,25.3,20.3,6.4,12.8,10,1.0
2023-01-31 21:21:00,SVDT3,25.6,25.3,20.4,6.1,12.8,5,1.0
2023-01-31 21:20:00,SVDT3,25.6,25.3,20.2,6.0,12.8,10,1.0
2023-01-31 21:19:00,SVDT3,25.6,25.3,20.0,6.2,12.8,5,1.0
2023-01-31 21:18:00,SVDT3,25.6,25.3,20.2,6.2,12.8,0,-0.9399999999999998
2023-01-31 21:17:00,SVDT3,25.6,25.3,20.0,6.4,12.8,15,-0.5600000000000002
2023-01-31 21:16:00,SVDT3,25.6,25.3,20.3,5.8,12.8,0,-0.9399999999999998
2023-01-31 21:15:00,SVDT3,25.6,25.3,20.3,6.4,12.8,10,1.0
2023-01-31 21:14:00,SVDT3,23.4,26.5,20.2,5.7,12.8,5,-0.6600000000000001
2023-01-31 21:13:00,SVDT3,25.6,25.4,20.3,6.2,12.8,0,-0.9399999999999998
2023-01-31 21:12:00,SVDT3,25.6,25.3,20.2,5.9,12.8,0,-0.9399999999999998
2023-01-31 21:11:00,SVDT3,25.6,25.4,20.1,6.0,12.8,25,-1.56
2023-01-31 21:10:00,SVDT3,25.6,25.4,20.3,5.9,12.8,25,-1.56
2023-01-31 21:09:00,SVDT3,25.6,25.4,20.0,6.4,12.8,10,1.0
2023-01-31 21:08:00,SVDT3,25.6,25.4,20.3,6.3,12.8,25,-1.56
2023-01-31 21:07:00,SVDT3,25.6,25.4,20.4,5.9,12.8,10,1.0
2023-01-31 21:06:00,SVDT3,23.5,26.4,20.3,5.5,12.8,10,1.0
2023-01-31 21:05:00,SVDT3,25.6,25.4,20.2,6.2,12.8,15,-0.5600000000000002
2023-01-31 21:04:00,SVDT3,23.5,26.4,20.3,5.6,12.8,15,1.0
2023-01-31 21:03:00,SVDT3,25.6,25.4,20.2,6.4,12.8,20,-1.06
2023-01-31 21:02:00,SVDT3,23.5,26.5,18.4,5.8,12.8,15,1.0
2023-01-31 21:01:00,SVDT3,25.6,25.4,20.0,6.4,12.8,0,-0.9399999999999998
2023-01-31 21:00:00,SVDT3,25.6,25.4,20.1,6.2,12.8,15,-0.5600000000000002
2023-01-31 20:59:00,SVDT3,25.6,25.4,20.0,5.6,12.8,25,-1.56
2023-01-31 20:58:00,SVDT3,23.5,26.5,18.6,5.5,12.8,15,1.0
2023-01-31 20:57:00,SVDT3,25.6,25.4,20.3,6.2,12.8,5,1.0
2023-01-31 20:56:00,SVDT3,25.6,25.4,20.3,6.2,12.8,25,-1.56
2023-01-31 20:55:00,SVDT3,25.6,25.4,20.3,6.5,12.8,10,1.0
2023-01-31 20:54:00,SVDT3,25.6,25.4,20.1,6.3,12.8,0,-0.9399999999999998
2023-01-31 20:53:00,SVDT3,25.6,25.4,20.3,6.5,12.8,20,-1.06
2023-01-31 20:52:00,SVDT3,21.3,27.6,20.3,5.2,12.8,15,1.0
2023-01-31 20:51:00,SVDT3,25.6,25.4,20.1,6.1,12.8,5,1.0
2023-01-31 20:50:00,SVDT3,25.6,25.4,20.2,6.1,12.8,0,-0.9399999999999998
2023-01-31 20:49:00,SVDT3,25.6,25.4,20.1,6.1,12.8,15,-0.5600000000000002
2023-01-31 20:48:00,SVDT3,25.6,25.5,20.2,6.0,12.8,5,1.0
2023-01-31 20:47:00,SVDT3,25.6,25.5,20.2,6.2,12.8,0,-0.9399999999999998
2023-01-31 20:46:00,SVDT3,25.6,25.5,20.2,6.3,12.8,25,-1.56
2023-01-31 20:45:00,SVDT3,25.6,25.5,20.3,5.8,12.8,20,-1.06
2023-01-31 20:44:00,SVDT3,25.6,25.5,20.0,6.4,12.8,25,-1.56
2023-01-31 20:43:00,SVDT3,25.6,25.5,20.3,6.4,12.8,0,-0.9399999999999998
2023-01-31 20:42:00,SVDT3,25.6,25.5,20.1,6.3,12.8,15,-0.5600000000000002
2023-01-31 20:41:00,SVDT3,25.6,25.5,20.3,6.3,12.8,25,-1.56
2023-01-31 20:40:00,SVDT3,25.6,25.5,20.3,6.0,12.8,0,-0.9399999999999998