timestamp,measuring_station,soil_moisture,soil_temperature,soil_salinity,soil_ph,battery_voltage,irrigated,reward
2023-02-01 00:00:00,SVDT3,9.0,24.2,0.0,7.1,12.8,0,-2.6
2023-02-01 01:00:00,SVDT3,9.0,24.1,0.0,7.1,12.8,15,-1.1
2023-02-01 02:00:00,SVDT3,9.0,24.0,0.0,7.1,12.8,25,1.0
2023-02-01 03:00:00,SVDT3,9.0,23.9,0.0,7.1,12.7,15,-1.1
2023-02-01 04:00:00,SVDT3,9.0,23.8,0.0,7.1,12.7,25,1.0
2023-02-01 05:00:00,SVDT3,9.0,23.7,0.0,7.1,12.7,20,-0.6
2023-02-01 06:00:00,SVDT3,9.0,23.7,0.0,7.2,12.6,5,-2.1
2023-02-01 07:00:00,SVDT3,9.0,23.6,0.0,7.2,12.6,10,-1.6
2023-02-01 08:00:00,SVDT3,9.0,23.5,0.0,7.2,13.3,20,-0.6
2023-02-01 09:00:00,SVDT3,10.0,23.6,0.0,7.1,13.8,20,1.0
2023-02-01 10:00:00,SVDT3,10.0,23.8,0.0,7.2,14.2,25,1.0
2023-02-01 11:00:00,SVDT3,10.0,24.2,0.0,7.2,14.2,0,-2.5
2023-02-01 12:00:00,SVDT3,10.0,24.6,0.0,7.2,13.6,5,-2.0
2023-02-01 13:00:00,SVDT3,10.0,25.1,0.0,7.2,13.6,0,-2.5
2023-02-01 14:00:00,SVDT3,10.0,25.6,0.0,7.2,13.6,25,1.0
2023-02-01 15:00:00,SVDT3,10.0,25.6,21.0,7.2,13.6,20,1.0
2023-02-01 16:00:00,SVDT3,10.0,25.6,21.0,7.2,13.6,25,1.0
2023-02-01 17:00:00,SVDT3,10.0,25.5,21.0,7.2,13.6,15,-1.0
2023-02-01 18:00:00,SVDT3,10.0,25.3,21.0,7.2,13.1,25,1.0
2023-02-01 19:00:00,SVDT3,10.0,25.0,21.0,7.2,13.0,5,-2.0
2023-02-01 20:00:00,SVDT3,10.0,24.9,21.0,7.2,13.0,20,1.0
2023-02-01 21:00:00,SVDT3,10.0,24.8,21.0,7.3,12.9,20,1.0
2023-02-01 22:00:00,SVDT3,10.0,24.7,21.0,7.2,12.9,15,-1.0
2023-02-01 23:00:00,SVDT3,10.0,24.5,21.0,7.2,12.9,10,-1.5
2023-03-01 00:00:00,SVDT3,9.0,24.4,21.0,7.2,12.8,20,-0.6
2023-03-01 01:00:00,SVDT3,9.0,24.2,21.0,7.2,12.8,25,1.0
2023-03-01 02:00:00,SVDT3,9.0,24.1,21.0,7.2,12.8,25,1.0
2023-03-01 03:00:00,SVDT3,9.0,23.9,21.0,7.2,12.8,25,1.0
2023-03-01 04:00:00,SVDT3,9.0,23.9,21.0,7.2,12.7,15,-1.1
2023-03-01 05:00:00,SVDT3,9.0,23.8,21.0,7.2,12.7,5,-2.1
2023-03-01 06:00:00,SVDT3,9.0,23.7,21.0,7.2,12.6,20,-0.6
2023-03-01 07:00:00,SVDT3,9.0,23.6,21.0,7.3,12.6,25,1.0
2023-03-01 08:00:00,SVDT3,9.0,23.7,21.0,7.3,12.9,5,-2.1
2023-03-01 09:00:00,SVDT3,10.0,24.2,21.0,7.3,13.4,25,1.0
2023-03-01 10:00:00,SVDT3,10.0,24.7,21.0,7.3,14.2,0,-2.5
2023-03-01 11:00:00,SVDT3,10.0,25.3,21.0,7.3,14.2,20,1.0
2023-03-01 12:00:00,SVDT3,10.0,25.8,21.0,7.4,13.6,10,-1.5
2023-03-01 13:00:00,SVDT3,10.0,26.4,21.0,7.3,13.6,25,1.0
2023-03-01 14:00:00,SVDT3,10.0,26.8,21.0,7.4,13.6,5,-2.0
2023-03-01 15:00:00,SVDT3,10.0,27.0,21.0,7.3,13.6,20,1.0
2023-03-01 16:00:00,SVDT3,10.0,26.9,21.0,7.4,13.6,25,1.0
2023-03-01 17:00:00,SVDT3,10.0,26.6,21.0,7.3,13.6,25,1.0
2023-03-01 18:00:00,SVDT3,10.0,26.4,21.0,7.3,13.1,15,-1.0
2023-03-01 19:00:00,SVDT3,10.0,26.0,21.0,7.3,13.0,20,1.0
2023-03-01 20:00:00,SVDT3,9.0,25.8,21.0,7.3,13.0,5,-2.1
2023-03-01 21:00:00,SVDT3,9.0,25.7,21.0,7.3,12.9,0,-2.6
2023-03-01 22:00:00,SVDT3,9.0,25.6,21.0,7.3,12.9,15,-1.1
2023-03-01 23:00:00,SVDT3,9.0,25.5,21.0,7.3,12.9,5,-2.1
2023-04-01 00:00:00,SVDT3,9.0,25.3,21.0,7.4,12.8,20,-0.6
2023-04-01 01:00:00,SVDT3,9.0,25.2,21.0,7.3,12.8,0,-2.6
2023-04-01 02:00:00,SVDT3,9.0,25.0,21.0,7.3,12.8,0,-2.6
2023-04-01 03:00:00,SVDT3,9.0,24.8,21.0,7.3,12.7,0,-2.6
2023-04-01 04:00:00,SVDT3,9.0,24.7,21.0,7.3,12.7,20,-0.6
2023-04-01 05:00:00,SVDT3,9.0,24.6,21.0,7.3,12.7,25,1.0
2023-04-01 06:00:00,SVDT3,9.0,24.5,21.0,7.4,12.6,25,1.0
2023-04-01 07:00:00,SVDT3,9.0,24.3,21.0,7.3,12.7,15,-1.1
2023-04-01 08:00:00,SVDT3,9.0,24.4,21.0,7.4,13.3,5,-2.1
2023-04-01 09:00:00,SVDT3,9.0,24.7,21.0,7.4,13.4,20,-0.6
2023-04-01 10:00:00,SVDT3,10.0,25.1,21.0,7.4,14.2,0,-2.5
2023-04-01 11:00:00,SVDT3,10.0,25.6,21.0,7.4,14.2,0,-2.5
2023-04-01 12:00:00,SVDT3,10.0,26.1,21.0,7.4,13.6,0,-2.5
2023-04-01 13:00:00,SVDT3,10.0,26.5,21.0,7.4,13.6,5,-2.0
2023-04-01 14:00:00,SVDT3,10.0,26.6,21.0,7.3,13.6,15,-1.0
2023-04-01 15:00:00,SVDT3,10.0,26.6,21.0,7.4,13.6,10,-1.5
2023-04-01 16:00:00,SVDT3,10.0,26.5,21.0,7.3,13.6,5,-2.0
2023-04-01 17:00:00,SVDT3,9.0,26.3,21.0,7.3,13.6,10,-1.6
2023-04-01 18:00:00,SVDT3,9.0,26.0,21.0,7.4,13.0,5,-2.1
2023-04-01 19:00:00,SVDT3,9.0,25.8,21.0,7.4,13.0,25,1.0
2023-04-01 20:00:00,SVDT3,9.0,25.6,21.0,7.3,13.0,15,-1.1
2023-04-01 21:00:00,SVDT3,9.0,25.5,21.0,7.4,12.9,25,1.0
2023-04-01 22:00:00,SVDT3,9.0,25.4,21.0,7.3,12.9,10,-1.6
2023-04-01 23:00:00,SVDT3,9.0,25.3,21.0,7.4,12.9,20,-0.6
2023-05-01 00:00:00,SVDT3,9.0,25.3,21.0,7.3,12.8,10,-1.6
2023-05-01 01:00:00,SVDT3,9.0,25.1,21.0,7.3,12.8,10,-1.6
2023-05-01 02:00:00,SVDT3,9.0,25.0,21.0,7.4,12.8,5,-2.1
2023-05-01 03:00:00,SVDT3,9.0,24.9,21.0,7.4,12.7,25,1.0
2023-05-01 04:00:00,SVDT3,9.0,24.7,21.0,7.3,12.7,10,-1.6
2023-05-01 05:00:00,SVDT3,9.0,24.6,21.0,7.4,12.7,5,-2.1
2023-05-01 06:00:00,SVDT3,9.0,24.5,21.0,7.4,12.6,25,1.0
2023-05-01 07:00:00,SVDT3,9.0,24.4,21.0,7.4,12.7,5,-2.1
2023-05-01 08:00:00,SVDT3,9.0,24.4,21.0,7.4,13.5,15,-1.1
2023-05-01 09:00:00,SVDT3,9.0,24.7,21.0,7.4,14.2,10,-1.6
2023-05-01 10:00:00,SVDT3,9.0,25.1,21.0,7.5,14.2,20,-0.6
2023-05-01 11:00:00,SVDT3,9.0,25.5,21.0,7.4,13.6,10,-1.6
2023-05-01 12:00:00,SVDT3,10.0,27.2,21.0,7.5,13.6,20,1.0
2023-05-01 13:00:00,SVDT3,10.0,27.2,21.0,7.4,13.6,25,1.0
2023-05-01 14:00:00,SVDT3,9.0,27.0,21.0,7.5,13.6,20,-0.6
2023-05-01 15:00:00,SVDT3,9.0,26.9,21.0,7.4,13.6,0,-2.6
2023-05-01 16:00:00,SVDT3,9.0,26.8,21.0,7.4,13.6,10,-1.6
2023-05-01 17:00:00,SVDT3,9.0,26.5,21.0,7.4,13.6,25,1.0
2023-05-01 18:00:00,SVDT3,9.0,26.0,21.0,7.4,13.1,20,-0.6
2023-05-01 19:00:00,SVDT3,9.0,25.8,21.0,7.4,13.0,15,-1.1
2023-05-01 20:00:00,SVDT3,9.0,25.6,21.0,7.4,13.0,0,-2.6
2023-05-01 21:00:00,SVDT3,9.0,25.4,21.0,7.4,12.9,25,1.0
2023-05-01 22:00:00,SVDT3,9.0,25.2,21.0,7.5,12.9,15,-1.1
2023-05-01 23:00:00,SVDT3,9.0,25.1,21.0,7.4,12.9,5,-2.1
2023-06-01 00:00:00,SVDT3,9.0,25.0,21.0,7.4,12.8,0,-2.6
2023-06-01 01:00:00,SVDT3,9.0,24.8,21.0,7.4,12.8,0,-2.6
2023-06-01 02:00:00,SVDT3,9.0,24.7,21.0,7.4,12.8,25,1.0
2023-06-01 03:00:00,SVDT3,9.0,24.5,21.0,7.4,12.7,0,-2.6
2023-06-01 04:00:00,SVDT3,9.0,24.4,21.0,7.4,12.7,25,1.0
2023-06-01 05:00:00,SVDT3,9.0,24.2,21.0,7.4,12.7,20,-0.6
2023-06-01 06:00:00,SVDT3,9.0,24.0,21.0,7.4,12.6,10,-1.6
2023-06-01 07:00:00,SVDT3,9.0,23.9,21.0,7.4,12.6,10,-1.6
2023-06-01 08:00:00,SVDT3,9.0,24.0,21.0,7.5,13.3,0,-2.6
2023-06-01 09:00:00,SVDT3,9.0,24.2,21.0,7.4,13.5,25,1.0
2023-06-01 10:00:00,SVDT3,9.0,24.2,21.0,7.5,13.9,20,-0.6
2023-06-01 11:00:00,SVDT3,9.0,24.4,21.0,7.4,14.2,20,-0.6
2023-06-01 12:00:00,SVDT3,9.0,24.7,21.0,7.5,13.6,10,-1.6
2023-06-01 13:00:00,SVDT3,9.0,25.6,21.0,7.5,13.6,5,-2.1
2023-06-01 14:00:00,SVDT3,9.0,26.0,21.0,7.5,13.6,25,1.0
2023-06-01 15:00:00,SVDT3,9.0,26.0,21.0,7.5,13.6,10,-1.6
2023-06-01 16:00:00,SVDT3,9.0,26.0,21.0,7.5,13.6,25,1.0
2023-06-01 17:00:00,SVDT3,9.0,25.7,21.0,7.4,13.6,15,-1.1
2023-06-01 18:00:00,SVDT3,9.0,25.5,21.0,7.4,13.1,25,1.0
2023-06-01 19:00:00,SVDT3,9.0,25.2,21.0,7.4,13.0,0,-2.6
2023-06-01 20:00:00,SVDT3,9.0,24.9,21.0,7.4,13.0,5,-2.1
2023-06-01 21:00:00,SVDT3,9.0,24.6,21.0,7.4,12.9,5,-2.1
2023-06-01 22:00:00,SVDT3,9.0,24.6,21.0,7.4,12.9,20,-0.6
2023-06-01 23:00:00,SVDT3,9.0,24.5,21.0,7.4,12.9,25,1.0
2023-07-01 00:00:00,SVDT3,9.0,24.4,21.0,7.4,12.8,20,-0.6
2023-07-01 01:00:00,SVDT3,9.0,24.4,21.0,7.5,12.8,15,-1.1
2023-07-01 02:00:00,SVDT3,9.0,24.3,21.0,7.4,12.8,25,1.0
2023-07-01 03:00:00,SVDT3,9.0,24.2,21.0,7.4,12.7,5,-2.1
2023-07-01 04:00:00,SVDT3,9.0,24.1,21.0,7.5,12.7,10,-1.6
2023-07-01 05:00:00,SVDT3,9.0,24.0,21.0,7.5,12.7,5,-2.1
2023-07-01 06:00:00,SVDT3,9.0,24.0,21.0,7.4,12.6,5,-2.1
2023-07-01 07:00:00,SVDT3,9.0,23.9,21.0,7.5,12.6,20,-0.6
2023-07-01 08:00:00,SVDT3,9.0,23.9,21.0,7.4,13.4,25,1.0
2023-07-01 09:00:00,SVDT3,9.0,24.4,21.0,7.5,14.2,10,-1.6
2023-07-01 10:00:00,SVDT3,9.0,24.7,21.0,7.5,14.2,0,-2.6
2023-07-01 11:00:00,SVDT3,9.0,25.2,21.0,7.5,13.6,20,-0.6
2023-07-01 12:00:00,SVDT3,9.0,26.1,21.0,7.5,13.6,15,-1.1
2023-07-01 13:00:00,SVDT3,9.0,25.8,21.0,7.5,13.6,0,-2.6
2023-07-01 14:00:00,SVDT3,9.0,25.8,21.0,7.5,13.6,0,-2.6
2023-07-01 15:00:00,SVDT3,9.0,25.5,21.0,7.5,13.6,25,1.0
2023-07-01 16:00:00,SVDT3,9.0,25.6,21.0,7.5,13.6,20,-0.6
2023-07-01 17:00:00,SVDT3,9.0,25.4,21.0,7.4,13.6,0,-2.6
2023-07-01 18:00:00,SVDT3,9.0,25.1,21.0,7.5,13.1,0,-2.6
2023-07-01 19:00:00,SVDT3,9.0,24.7,21.0,7.4,13.0,0,-2.6
2023-07-01 20:00:00,SVDT3,9.0,24.5,21.0,7.5,13.0,0,-2.6
2023-07-01 21:00:00,SVDT3,9.0,24.4,21.0,7.5,12.9,5,-2.1
2023-07-01 22:00:00,SVDT3,9.0,24.3,21.0,7.5,12.9,10,-1.6
2023-07-01 23:00:00,SVDT3,9.0,24.2,21.0,7.5,12.9,15,-1.1
2023-08-01 00:00:00,SVDT3,9.0,24.1,21.0,7.4,12.8,0,-2.6
2023-08-01 01:00:00,SVDT3,9.0,24.0,21.0,7.5,12.8,20,-0.6
2023-08-01 02:00:00,SVDT3,9.0,23.9,21.0,7.5,12.8,0,-2.6
2023-08-01 03:00:00,SVDT3,9.0,23.8,21.0,7.5,12.7,0,-2.6
2023-08-01 04:00:00,SVDT3,9.0,23.7,21.0,7.5,12.7,10,-1.6
2023-08-01 05:00:00,SVDT3,9.0,23.6,21.0,7.5,12.7,0,-2.6
2023-08-01 06:00:00,SVDT3,9.0,23.5,21.0,7.5,12.6,25,1.0
2023-08-01 07:00:00,SVDT3,9.0,23.5,21.0,7.5,12.6,20,-0.6
2023-08-01 08:00:00,SVDT3,9.0,23.6,21.0,7.5,13.2,10,-1.6
2023-08-01 09:00:00,SVDT3,9.0,24.1,21.0,7.5,14.2,15,-1.1
2023-08-01 10:00:00,SVDT3,9.0,24.5,21.0,7.5,14.2,15,-1.1
2023-08-01 11:00:00,SVDT3,9.0,25.2,21.0,7.6,13.6,0,-2.6
2023-08-01 12:00:00,SVDT3,9.0,26.6,21.0,7.5,13.6,20,-0.6
2023-08-01 13:00:00,SVDT3,9.0,27.1,21.0,7.5,13.6,20,-0.6
2023-08-01 14:00:00,SVDT3,9.0,26.6,21.0,7.5,13.6,25,1.0
2023-08-01 15:00:00,SVDT3,9.0,26.5,21.0,7.5,13.6,5,-2.1
2023-08-01 16:00:00,SVDT3,9.0,26.3,21.0,7.5,13.6,25,1.0
2023-08-01 17:00:00,SVDT3,9.0,26.1,21.0,7.5,13.6,10,-1.6
2023-08-01 18:00:00,SVDT3,9.0,25.9,21.0,7.5,13.2,5,-2.1
2023-08-01 19:00:00,SVDT3,9.0,25.6,21.0,7.5,13.0,0,-2.6
2023-08-01 20:00:00,SVDT3,9.0,25.4,21.0,7.5,13.0,5,-2.1
2023-08-01 21:00:00,SVDT3,9.0,25.3,21.0,7.5,12.9,15,-1.1
2023-08-01 22:00:00,SVDT3,9.0,25.1,21.0,7.5,12.9,5,-2.1
2023-08-01 23:00:00,SVDT3,9.0,25.0,21.0,7.5,12.9,10,-1.6
2023-09-01 00:00:00,SVDT3,9.0,24.9,21.0,7.5,12.8,5,-2.1
2023-09-01 01:00:00,SVDT3,9.0,24.7,21.0,7.5,12.8,25,1.0
2023-09-01 02:00:00,SVDT3,9.0,24.7,21.0,7.5,12.8,15,-1.1
2023-09-01 03:00:00,SVDT3,9.0,24.6,21.0,7.4,12.7,20,-0.6
2023-09-01 04:00:00,SVDT3,9.0,24.5,21.0,7.5,12.7,10,-1.6
2023-09-01 05:00:00,SVDT3,9.0,24.4,21.0,7.5,12.7,10,-1.6
2023-09-01 06:00:00,SVDT3,9.0,24.3,21.0,7.5,12.6,15,-1.1
2023-09-01 07:00:00,SVDT3,9.0,24.2,21.0,7.4,12.6,20,-0.6
2023-09-01 08:00:00,SVDT3,9.0,24.3,21.0,7.4,13.1,0,-2.6
2023-09-01 09:00:00,SVDT3,9.0,24.5,21.0,7.5,13.5,10,-1.6
2023-09-01 10:00:00,SVDT3,9.0,24.7,21.0,7.4,13.8,0,-2.6
2023-09-01 11:00:00,SVDT3,9.0,25.1,21.0,7.5,14.2,10,-1.6
2023-09-01 12:00:00,SVDT3,9.0,26.3,21.0,7.5,14.2,20,-0.6
2023-09-01 13:00:00,SVDT3,9.0,26.8,21.0,7.5,13.6,25,1.0
2023-09-01 14:00:00,SVDT3,9.0,27.2,21.0,7.5,13.6,5,-2.1
2023-09-01 15:00:00,SVDT3,9.0,27.1,21.0,7.5,13.6,10,-1.6
2023-09-01 16:00:00,SVDT3,9.0,27.2,21.0,7.5,13.6,25,1.0
2023-09-01 17:00:00,SVDT3,9.0,26.6,21.0,7.5,13.6,20,-0.6
2023-09-01 18:00:00,SVDT3,9.0,26.3,21.0,7.4,13.0,20,-0.6
2023-09-01 19:00:00,SVDT3,9.0,25.9,21.0,7.4,13.0,10,-1.6
2023-09-01 20:00:00,SVDT3,9.0,25.7,21.0,7.4,12.9,15,-1.1
2023-09-01 21:00:00,SVDT3,9.0,25.2,21.0,7.4,12.9,5,-2.1
2023-09-01 22:00:00,SVDT3,9.0,25.0,21.0,7.4,12.9,0,-2.6
2023-09-01 23:00:00,SVDT3,9.0,24.9,21.0,7.4,12.8,25,1.0
2023-10-01 00:00:00,SVDT3,9.0,24.7,21.0,7.4,12.8,15,-1.1
2023-10-01 01:00:00,SVDT3,9.0,24.7,21.0,7.4,12.8,5,-2.1
2023-10-01 02:00:00,SVDT3,9.0,24.7,21.0,7.4,12.7,20,-0.6
2023-10-01 03:00:00,SVDT3,9.0,24.6,21.0,7.4,12.7,15,-1.1
2023-10-01 04:00:00,SVDT3,9.0,24.7,21.0,7.4,12.7,10,-1.6
2023-10-01 05:00:00,SVDT3,9.0,24.7,21.0,7.4,12.6,15,-1.1
2023-10-01 06:00:00,SVDT3,9.0,24.6,21.0,7.4,12.6,10,-1.6
2023-10-01 07:00:00,SVDT3,9.0,24.7,21.0,7.4,12.6,10,-1.6
2023-10-01 08:00:00,SVDT3,10.0,24.7,21.0,7.3,12.7,0,-2.5
2023-10-01 09:00:00,SVDT3,10.0,24.8,21.0,7.3,13.3,20,1.0
2023-10-01 10:00:00,SVDT3,10.0,25.1,21.0,7.3,14.2,10,-1.5
2023-10-01 11:00:00,SVDT3,10.0,25.4,21.0,7.4,14.2,20,1.0
2023-10-01 12:00:00,SVDT3,10.0,25.2,21.0,7.3,13.2,10,-1.5
2023-10-01 13:00:00,SVDT3,16.0,24.8,16.3,7.1,13.7,0,-1.9
2023-10-01 14:00:00,SVDT3,0.0,0.0,0.0,0.0,14.2,15,-2.0
2023-10-01 16:00:00,SVDT3,36.8,24.9,10.1,7.1,12.9,20,-2.18
2023-10-01 17:00:00,SVDT3,36.0,24.7,7.9,7.1,12.9,25,-2.6
2023-10-01 18:00:00,SVDT3,36.0,24.7,8.5,7.2,12.8,10,-1.1
2023-10-01 19:00:00,SVDT3,35.7,24.7,9.6,7.2,12.8,20,-2.0700000000000003
2023-10-01 20:00:00,SVDT3,34.6,24.6,10.0,7.0,12.7,5,1.0
2023-10-01 21:00:00,SVDT3,34.2,24.5,10.3,7.2,12.6,20,-1.9200000000000004
2023-10-01 22:00:00,SVDT3,34.0,24.4,11.7,7.2,12.6,0,1.0
2023-10-01 23:00:00,SVDT3,33.6,24.4,11.9,7.1,12.5,10,-0.8600000000000001
2023-11-01 00:00:00,SVDT3,33.6,24.4,12.5,7.4,12.5,20,-1.86
2023-11-01 01:00:00,SVDT3,33.5,24.4,12.7,7.5,12.5,25,-2.35
2023-11-01 02:00:00,SVDT3,33.6,24.3,12.9,7.5,12.5,0,1.0
2023-11-01 03:00:00,SVDT3,33.2,24.3,13.3,7.5,12.5,10,-0.8200000000000003
2023-11-01 04:00:00,SVDT3,33.2,24.3,13.7,7.6,12.5,0,1.0
2023-11-01 05:00:00,SVDT3,33.0,24.3,13.6,7.6,12.5,0,1.0
2023-11-01 06:00:00,SVDT3,32.8,24.2,14.1,7.7,12.5,5,1.0
2023-11-01 07:00:00,SVDT3,32.5,24.3,14.1,7.6,12.6,0,1.0
2023-11-01 08:00:00,SVDT3,32.5,24.6,14.0,7.7,13.2,15,-1.25
2023-11-01 09:00:00,SVDT3,32.5,25.1,14.0,7.5,13.7,0,1.0
2023-11-01 10:00:00,SVDT3,32.2,25.3,14.2,7.6,13.6,20,-1.7200000000000002
2023-11-01 11:00:00,SVDT3,32.0,25.6,14.5,7.6,14.2,5,1.0
2023-11-01 12:00:00,SVDT3,32.1,25.9,14.5,7.7,14.2,25,-2.21
2023-11-01 13:00:00,SVDT3,32.4,26.1,14.4,7.7,13.6,10,-0.7399999999999999
2023-11-01 14:00:00,SVDT3,32.4,26.2,14.8,7.7,13.6,20,-1.7399999999999998
2023-11-01 15:00:00,SVDT3,32.4,26.1,14.9,7.7,13.6,5,1.0
2023-11-01 16:00:00,SVDT3,32.2,26.1,15.1,7.5,13.6,25,-2.22
2023-11-01 17:00:00,SVDT3,32.1,25.8,15.1,7.6,13.2,0,1.0
2023-11-01 18:00:00,SVDT3,31.9,25.5,15.1,7.5,12.9,5,1.0
2023-11-01 19:00:00,SVDT3,31.9,25.3,15.2,7.4,12.9,15,-1.19
2023-11-01 20:00:00,SVDT3,31.8,25.1,15.4,7.3,12.8,20,-1.6799999999999995
2023-11-01 21:00:00,SVDT3,31.8,24.9,15.3,7.4,12.8,15,-1.1799999999999995
2023-11-01 22:00:00,SVDT3,31.6,24.7,15.4,7.2,12.7,15,-1.16
2023-11-01 23:00:00,SVDT3,31.6,24.6,15.3,7.3,12.7,0,1.0
2023-12-01 00:00:00,SVDT3,31.5,24.5,15.6,7.1,12.7,10,-0.65
2023-12-01 01:00:00,SVDT3,31.6,24.5,15.8,7.1,12.6,5,1.0
2023-12-01 02:00:00,SVDT3,31.4,24.5,15.8,7.1,12.6,15,-1.14
2023-12-01 03:00:00,SVDT3,31.1,24.4,16.0,7.2,12.6,15,-1.11
2023-12-01 04:00:00,SVDT3,31.0,24.3,15.9,7.0,12.5,10,-0.6
2023-12-01 05:00:00,SVDT3,30.9,24.2,15.9,7.0,12.5,5,1.0
2023-12-01 06:00:00,SVDT3,30.9,24.1,16.1,6.7,12.5,0,1.0
2023-12-01 07:00:00,SVDT3,30.9,24.1,16.0,6.7,12.6,20,-1.59
2023-12-01 08:00:00,SVDT3,30.9,24.4,15.9,6.7,13.2,15,-1.09
2023-12-01 09:00:00,SVDT3,30.9,24.9,16.2,6.8,13.6,25,-2.09
2023-12-01 10:00:00,SVDT3,30.9,25.3,16.1,6.8,14.1,25,-2.09
2023-12-01 11:00:00,SVDT3,30.8,25.9,16.0,7.0,14.2,0,1.0
2023-12-01 12:00:00,SVDT3,30.8,27.9,16.0,7.2,13.6,10,-0.5799999999999997
2023-12-01 13:00:00,SVDT3,30.6,28.8,16.1,7.3,13.6,25,-2.06
2023-12-01 14:00:00,SVDT3,30.4,27.9,15.9,6.8,13.6,15,-1.0399999999999998
2023-12-01 15:00:00,SVDT3,30.0,27.5,16.1,6.9,13.6,25,-2.0
2023-12-01 16:00:00,SVDT3,29.9,27.2,16.7,7.0,13.6,20,-1.4899999999999998
2023-12-01 17:00:00,SVDT3,29.8,26.8,16.3,6.9,13.2,25,-1.98
2023-12-01 18:00:00,SVDT3,29.8,26.4,16.8,6.5,12.9,5,1.0
2023-12-01 19:00:00,SVDT3,29.8,26.1,16.8,6.7,12.9,0,-0.5199999999999999
2023-12-01 20:00:00,SVDT3,29.8,25.9,16.9,6.6,12.8,0,-0.5199999999999999
2023-12-01 21:00:00,SVDT3,29.7,25.7,17.0,6.5,12.8,25,-1.97
2023-12-01 22:00:00,SVDT3,29.7,25.6,17.2,6.2,12.7,20,-1.4700000000000002
2023-12-01 23:00:00,SVDT3,29.8,25.4,16.8,6.5,12.7,25,-1.98
